!CSV A.01.01
!Keysight Technologies,P5004B,MY61400324,A.19.30.21
!Date: Thursday, November 06, 2025 15:38:14
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(DB),S11(DEG),S11(DB),S11(DEG)
6639076663.9869,-1.5179745,-178.95348,-1.5179745,-178.95348
6639102404.2909,-1.5209779,-179.19252,-1.5209779,-179.19252
6639128144.5949,-1.512607,-179.39935,-1.512607,-179.39935
6639153884.8989,-1.5258582,-179.58836,-1.5258582,-179.58836
6639179625.2029,-1.5201795,-179.80609,-1.5201795,-179.80609
6639205365.5069,-1.5162364,179.98444,-1.5162364,179.98444
6639231105.8109,-1.5301893,179.72194,-1.5301893,179.72194
6639256846.1149,-1.5249313,179.54788,-1.5249313,179.54788
6639282586.4189,-1.5269819,179.32246,-1.5269819,179.32246
6639308326.7229,-1.5295306,179.11285,-1.5295306,179.11285
6639334067.0269,-1.5330349,178.93163,-1.5330349,178.93163
6639359807.3309,-1.5325443,178.69484,-1.5325443,178.69484
6639385547.6349,-1.532552,178.51749,-1.532552,178.51749
6639411287.9389,-1.5287138,178.29196,-1.5287138,178.29196
6639437028.2429,-1.5435194,178.07576,-1.5435194,178.07576
6639462768.5469,-1.5428277,177.85016,-1.5428277,177.85016
6639488508.8509,-1.5395724,177.61424,-1.5395724,177.61424
6639514249.1549,-1.5376337,177.42801,-1.5376337,177.42801
6639539989.459,-1.5445052,177.16626,-1.5445052,177.16626
6639565729.763,-1.5314013,177.01778,-1.5314013,177.01778
6639591470.067,-1.5493714,176.78888,-1.5493714,176.78888
6639617210.371,-1.5523521,176.56012,-1.5523521,176.56012
6639642950.675,-1.5541041,176.39948,-1.5541041,176.39948
6639668690.979,-1.5557241,176.11649,-1.5557241,176.11649
6639694431.283,-1.5528033,175.89127,-1.5528033,175.89127
6639720171.587,-1.5540915,175.71431,-1.5540915,175.71431
6639745911.891,-1.5542732,175.48459,-1.5542732,175.48459
6639771652.195,-1.561354,175.29037,-1.561354,175.29037
6639797392.499,-1.5655872,175.05226,-1.5655872,175.05226
6639823132.803,-1.5585272,174.87717,-1.5585272,174.87717
6639848873.107,-1.5635415,174.66345,-1.5635415,174.66345
6639874613.411,-1.564185,174.43465,-1.564185,174.43465
6639900353.715,-1.5661002,174.20241,-1.5661002,174.20241
6639926094.019,-1.5619256,174.01598,-1.5619256,174.01598
6639951834.323,-1.5575023,173.80865,-1.5575023,173.80865
6639977574.627,-1.5653986,173.61626,-1.5653986,173.61626
6640003314.931,-1.5716534,173.37645,-1.5716534,173.37645
6640029055.2351,-1.5708029,173.16061,-1.5708029,173.16061
6640054795.5391,-1.5706673,172.94818,-1.5706673,172.94818
6640080535.8431,-1.5805912,172.75505,-1.5805912,172.75505
6640106276.1471,-1.5819302,172.49643,-1.5819302,172.49643
6640132016.4511,-1.5772105,172.29337,-1.5772105,172.29337
6640157756.7551,-1.5778236,172.08923,-1.5778236,172.08923
6640183497.0591,-1.5712355,171.86377,-1.5712355,171.86377
6640209237.3631,-1.5718448,171.64612,-1.5718448,171.64612
6640234977.6671,-1.5848823,171.46809,-1.5848823,171.46809
6640260717.9711,-1.5760632,171.2341,-1.5760632,171.2341
6640286458.2751,-1.5791625,171.01521,-1.5791625,171.01521
6640312198.5791,-1.582194,170.8239,-1.582194,170.8239
6640337938.8831,-1.5888267,170.5791,-1.5888267,170.5791
6640363679.1871,-1.589444,170.40057,-1.589444,170.40057
6640389419.4911,-1.5802809,170.15462,-1.5802809,170.15462
6640415159.7951,-1.5860643,169.94325,-1.5860643,169.94325
6640440900.0991,-1.6009941,169.77055,-1.6009941,169.77055
6640466640.4031,-1.5856519,169.51491,-1.5856519,169.51491
6640492380.7071,-1.5964617,169.35971,-1.5964617,169.35971
6640518121.0112,-1.5891913,169.153,-1.5891913,169.153
6640543861.3152,-1.5831782,168.90401,-1.5831782,168.90401
6640569601.6192,-1.5970128,168.66631,-1.5970128,168.66631
6640595341.9232,-1.5914279,168.46465,-1.5914279,168.46465
6640621082.2272,-1.5978905,168.19334,-1.5978905,168.19334
6640646822.5312,-1.5949475,167.96043,-1.5949475,167.96043
6640672562.8352,-1.59624,167.75089,-1.59624,167.75089
6640698303.1392,-1.6022087,167.63683,-1.6022087,167.63683
6640724043.4432,-1.6033616,167.3914,-1.6033616,167.3914
6640749783.7472,-1.6053189,167.13066,-1.6053189,167.13066
6640775524.0512,-1.5966452,166.88695,-1.5966452,166.88695
6640801264.3552,-1.5993676,166.74968,-1.5993676,166.74968
6640827004.6592,-1.6063991,166.48804,-1.6063991,166.48804
6640852744.9632,-1.611472,166.30534,-1.611472,166.30534
6640878485.2672,-1.6012542,166.07103,-1.6012542,166.07103
6640904225.5712,-1.6000134,165.84128,-1.6000134,165.84128
6640929965.8752,-1.6038237,165.6524,-1.6038237,165.6524
6640955706.1792,-1.6130716,165.43967,-1.6130716,165.43967
6640981446.4832,-1.6014799,165.22604,-1.6014799,165.22604
6641007186.7873,-1.6068985,165.02751,-1.6068985,165.02751
6641032927.0913,-1.606166,164.80743,-1.606166,164.80743
6641058667.3953,-1.6084812,164.61293,-1.6084812,164.61293
6641084407.6993,-1.6180756,164.3441,-1.6180756,164.3441
6641110148.0033,-1.6103902,164.12102,-1.6103902,164.12102
6641135888.3073,-1.6178968,163.92401,-1.6178968,163.92401
6641161628.6113,-1.6169696,163.69699,-1.6169696,163.69699
6641187368.9153,-1.6111989,163.53998,-1.6111989,163.53998
6641213109.2193,-1.6123593,163.32042,-1.6123593,163.32042
6641238849.5233,-1.6073153,163.07796,-1.6073153,163.07796
6641264589.8273,-1.6204584,162.89122,-1.6204584,162.89122
6641290330.1313,-1.6216776,162.64977,-1.6216776,162.64977
6641316070.4353,-1.6155061,162.47935,-1.6155061,162.47935
6641341810.7393,-1.6154231,162.18275,-1.6154231,162.18275
6641367551.0433,-1.6202765,161.99803,-1.6202765,161.99803
6641393291.3473,-1.6213193,161.80537,-1.6213193,161.80537
6641419031.6513,-1.6167995,161.59207,-1.6167995,161.59207
6641444771.9553,-1.6198896,161.30905,-1.6198896,161.30905
6641470512.2593,-1.626639,161.15134,-1.626639,161.15134
6641496252.5634,-1.6231121,160.90678,-1.6231121,160.90678
6641521992.8674,-1.6231354,160.74986,-1.6231354,160.74986
6641547733.1714,-1.6231253,160.54434,-1.6231253,160.54434
6641573473.4754,-1.6284287,160.33736,-1.6284287,160.33736
6641599213.7794,-1.6262407,160.00226,-1.6262407,160.00226
6641624954.0834,-1.6343864,159.85422,-1.6343864,159.85422
6641650694.3874,-1.6336627,159.64124,-1.6336627,159.64124
6641676434.6914,-1.6245407,159.42482,-1.6245407,159.42482
6641702174.9954,-1.6356335,159.20854,-1.6356335,159.20854
6641727915.2994,-1.6329811,159.04912,-1.6329811,159.04912
6641753655.6034,-1.6294649,158.82085,-1.6294649,158.82085
6641779395.9074,-1.6360481,158.5463,-1.6360481,158.5463
6641805136.2114,-1.6360559,158.33687,-1.6360559,158.33687
6641830876.5154,-1.6307297,158.138,-1.6307297,158.138
6641856616.8194,-1.6420174,157.903,-1.6420174,157.903
6641882357.1234,-1.634988,157.74336,-1.634988,157.74336
6641908097.4274,-1.6430047,157.52417,-1.6430047,157.52417
6641933837.7314,-1.6468246,157.27533,-1.6468246,157.27533
6641959578.0354,-1.6414353,157.09438,-1.6414353,157.09438
6641985318.3395,-1.638526,156.87875,-1.638526,156.87875
6642011058.6435,-1.6451305,156.66344,-1.6451305,156.66344
6642036798.9475,-1.6404294,156.46248,-1.6404294,156.46248
6642062539.2515,-1.6370702,156.23691,-1.6370702,156.23691
6642088279.5555,-1.6431751,156.02298,-1.6431751,156.02298
6642114019.8595,-1.6464751,155.79044,-1.6464751,155.79044
6642139760.1635,-1.6470784,155.58687,-1.6470784,155.58687
6642165500.4675,-1.6436861,155.36584,-1.6436861,155.36584
6642191240.7715,-1.646275,155.18231,-1.646275,155.18231
6642216981.0755,-1.6521877,154.9565,-1.6521877,154.9565
6642242721.3795,-1.6298759,154.77454,-1.6298759,154.77454
6642268461.6835,-1.6398176,154.49026,-1.6398176,154.49026
6642294201.9875,-1.6458236,154.35759,-1.6458236,154.35759
6642319942.2915,-1.6532341,154.09962,-1.6532341,154.09962
6642345682.5955,-1.6367491,153.87939,-1.6367491,153.87939
6642371422.8995,-1.6483998,153.69315,-1.6483998,153.69315
6642397163.2035,-1.647642,153.48135,-1.647642,153.48135
6642422903.5075,-1.6411282,153.27658,-1.6411282,153.27658
6642448643.8115,-1.637465,153.09532,-1.637465,153.09532
6642474384.1156,-1.6439106,152.86961,-1.6439106,152.86961
6642500124.4196,-1.6432333,152.67836,-1.6432333,152.67836
6642525864.7236,-1.6374382,152.43237,-1.6374382,152.43237
6642551605.0276,-1.6497803,152.23157,-1.6497803,152.23157
6642577345.3316,-1.649194,152.03842,-1.649194,152.03842
6642603085.6356,-1.6451974,151.81023,-1.6451974,151.81023
6642628825.9396,-1.6533754,151.56531,-1.6533754,151.56531
6642654566.2436,-1.6613643,151.36235,-1.6613643,151.36235
6642680306.5476,-1.6499037,151.18556,-1.6499037,151.18556
6642706046.8516,-1.6573746,150.94887,-1.6573746,150.94887
6642731787.1556,-1.6571127,150.76859,-1.6571127,150.76859
6642757527.4596,-1.6486934,150.50052,-1.6486934,150.50052
6642783267.7636,-1.6546222,150.34477,-1.6546222,150.34477
6642809008.0676,-1.6469637,150.13808,-1.6469637,150.13808
6642834748.3716,-1.6557219,149.95261,-1.6557219,149.95261
6642860488.6756,-1.6563359,149.69942,-1.6563359,149.69942
6642886228.9796,-1.6522517,149.50955,-1.6522517,149.50955
6642911969.2836,-1.6461015,149.30206,-1.6461015,149.30206
6642937709.5876,-1.6428562,149.10065,-1.6428562,149.10065
6642963449.8917,-1.6374019,148.87935,-1.6374019,148.87935
6642989190.1957,-1.6463283,148.69467,-1.6463283,148.69467
6643014930.4997,-1.652469,148.43675,-1.652469,148.43675
6643040670.8037,-1.6509821,148.28015,-1.6509821,148.28015
6643066411.1077,-1.6542623,148.02019,-1.6542623,148.02019
6643092151.4117,-1.6533587,147.87706,-1.6533587,147.87706
6643117891.7157,-1.6436343,147.66267,-1.6436343,147.66267
6643143632.0197,-1.6495864,147.45197,-1.6495864,147.45197
6643169372.3237,-1.6554275,147.21034,-1.6554275,147.21034
6643195112.6277,-1.6475792,147.04552,-1.6475792,147.04552
6643220852.9317,-1.6538951,146.79347,-1.6538951,146.79347
6643246593.2357,-1.6402942,146.63443,-1.6402942,146.63443
6643272333.5397,-1.6494253,146.42213,-1.6494253,146.42213
6643298073.8437,-1.6567874,146.22777,-1.6567874,146.22777
6643323814.1477,-1.6482204,146.03683,-1.6482204,146.03683
6643349554.4517,-1.6642315,145.75146,-1.6642315,145.75146
6643375294.7557,-1.6502783,145.5611,-1.6502783,145.5611
6643401035.0597,-1.6594733,145.42516,-1.6594733,145.42516
6643426775.3637,-1.6511029,145.13626,-1.6511029,145.13626
6643452515.6678,-1.6423488,144.98317,-1.6423488,144.98317
6643478255.9718,-1.6626612,144.77893,-1.6626612,144.77893
6643503996.2758,-1.6510029,144.59242,-1.6510029,144.59242
6643529736.5798,-1.6491324,144.3918,-1.6491324,144.3918
6643555476.8838,-1.6505842,144.14748,-1.6505842,144.14748
6643581217.1878,-1.6534849,143.97574,-1.6534849,143.97574
6643606957.4918,-1.6475909,143.80229,-1.6475909,143.80229
6643632697.7958,-1.653583,143.53688,-1.653583,143.53688
6643658438.0998,-1.6531743,143.31195,-1.6531743,143.31195
6643684178.4038,-1.651355,143.13741,-1.651355,143.13741
6643709918.7078,-1.6485606,142.96089,-1.6485606,142.96089
6643735659.0118,-1.6467081,142.72087,-1.6467081,142.72087
6643761399.3158,-1.6496001,142.53915,-1.6496001,142.53915
6643787139.6198,-1.649722,142.37059,-1.649722,142.37059
6643812879.9238,-1.6503412,142.08916,-1.6503412,142.08916
6643838620.2278,-1.6521933,141.91248,-1.6521933,141.91248
6643864360.5318,-1.6509855,141.7151,-1.6509855,141.7151
6643890100.8358,-1.6515254,141.51651,-1.6515254,141.51651
6643915841.1398,-1.6463594,141.26596,-1.6463594,141.26596
6643941581.4439,-1.6528811,141.11595,-1.6528811,141.11595
6643967321.7479,-1.6526501,140.92329,-1.6526501,140.92329
6643993062.0519,-1.6519798,140.71687,-1.6519798,140.71687
6644018802.3559,-1.6529121,140.53265,-1.6529121,140.53265
6644044542.6599,-1.6548923,140.22803,-1.6548923,140.22803
6644070282.9639,-1.6551807,140.09348,-1.6551807,140.09348
6644096023.2679,-1.6589196,139.83897,-1.6589196,139.83897
6644121763.5719,-1.6486964,139.72021,-1.6486964,139.72021
6644147503.8759,-1.6524562,139.45941,-1.6524562,139.45941
6644173244.1799,-1.6476105,139.28557,-1.6476105,139.28557
6644198984.4839,-1.6552914,139.08855,-1.6552914,139.08855
6644224724.7879,-1.644264,138.89235,-1.644264,138.89235
6644250465.0919,-1.6488785,138.65175,-1.6488785,138.65175
6644276205.3959,-1.6423287,138.45822,-1.6423287,138.45822
6644301945.6999,-1.6366624,138.30003,-1.6366624,138.30003
6644327686.0039,-1.6435149,138.08664,-1.6435149,138.08664
6644353426.3079,-1.6452636,137.88116,-1.6452636,137.88116
6644379166.6119,-1.6442229,137.658,-1.6442229,137.658
6644404906.9159,-1.6495661,137.4969,-1.6495661,137.4969
6644430647.2199,-1.6456345,137.22206,-1.6456345,137.22206
6644456387.524,-1.6394861,137.09416,-1.6394861,137.09416
6644482127.828,-1.63913,136.82751,-1.63913,136.82751
6644507868.132,-1.6449505,136.6581,-1.6449505,136.6581
6644533608.436,-1.6309807,136.41904,-1.6309807,136.41904
6644559348.74,-1.6394601,136.25671,-1.6394601,136.25671
6644585089.044,-1.6426865,136.05989,-1.6426865,136.05989
6644610829.348,-1.6383188,135.83379,-1.6383188,135.83379
6644636569.652,-1.6359379,135.66089,-1.6359379,135.66089
6644662309.956,-1.6316817,135.48863,-1.6316817,135.48863
6644688050.26,-1.6337336,135.25089,-1.6337336,135.25089
6644713790.564,-1.6421614,135.06972,-1.6421614,135.06972
6644739530.868,-1.6386679,134.84425,-1.6386679,134.84425
6644765271.172,-1.6337774,134.66487,-1.6337774,134.66487
6644791011.476,-1.637913,134.47231,-1.637913,134.47231
6644816751.78,-1.6361469,134.23642,-1.6361469,134.23642
6644842492.084,-1.6349103,134.10023,-1.6349103,134.10023
6644868232.388,-1.6279225,133.87837,-1.6279225,133.87837
6644893972.692,-1.63694,133.63017,-1.63694,133.63017
6644919712.996,-1.6374865,133.4238,-1.6374865,133.4238
6644945453.3001,-1.6253245,133.30219,-1.6253245,133.30219
6644971193.6041,-1.6344773,133.0831,-1.6344773,133.0831
6644996933.9081,-1.633665,132.90141,-1.633665,132.90141
6645022674.2121,-1.6374903,132.70757,-1.6374903,132.70757
6645048414.5161,-1.6362201,132.50574,-1.6362201,132.50574
6645074154.8201,-1.63111,132.24596,-1.63111,132.24596
6645099895.1241,-1.6191304,132.06197,-1.6191304,132.06197
6645125635.4281,-1.6332272,131.89354,-1.6332272,131.89354
6645151375.7321,-1.6248518,131.76401,-1.6248518,131.76401
6645177116.0361,-1.6385343,131.47942,-1.6385343,131.47942
6645202856.3401,-1.6263175,131.32555,-1.6263175,131.32555
6645228596.6441,-1.6313722,131.16196,-1.6313722,131.16196
6645254336.9481,-1.6166514,130.93164,-1.6166514,130.93164
6645280077.2521,-1.62634,130.79372,-1.62634,130.79372
6645305817.5561,-1.6319772,130.53397,-1.6319772,130.53397
6645331557.8601,-1.6241626,130.40305,-1.6241626,130.40305
6645357298.1641,-1.6235304,130.15739,-1.6235304,130.15739
6645383038.4681,-1.6136109,130.02797,-1.6136109,130.02797
6645408778.7721,-1.6146305,129.81731,-1.6146305,129.81731
6645434519.0762,-1.6094084,129.58984,-1.6094084,129.58984
6645460259.3802,-1.6265042,129.4306,-1.6265042,129.4306
6645485999.6842,-1.6228154,129.21214,-1.6228154,129.21214
6645511739.9882,-1.6158725,129.04451,-1.6158725,129.04451
6645537480.2922,-1.6117271,128.86467,-1.6117271,128.86467
6645563220.5962,-1.6172953,128.66483,-1.6172953,128.66483
6645588960.9002,-1.6124535,128.42307,-1.6124535,128.42307
6645614701.2042,-1.6162661,128.24934,-1.6162661,128.24934
6645640441.5082,-1.6126066,128.06633,-1.6126066,128.06633
6645666181.8122,-1.6101351,127.89728,-1.6101351,127.89728
6645691922.1162,-1.6189158,127.70108,-1.6189158,127.70108
6645717662.4202,-1.6065595,127.53188,-1.6065595,127.53188
6645743402.7242,-1.595523,127.33548,-1.595523,127.33548
6645769143.0282,-1.5926403,127.15091,-1.5926403,127.15091
6645794883.3322,-1.5947924,126.91826,-1.5947924,126.91826
6645820623.6362,-1.6071343,126.72345,-1.6071343,126.72345
6645846363.9402,-1.6039132,126.5758,-1.6039132,126.5758
6645872104.2442,-1.6225607,126.37768,-1.6225607,126.37768
6645897844.5482,-1.5935181,126.20872,-1.5935181,126.20872
6645923584.8523,-1.6029314,126.02368,-1.6029314,126.02368
6645949325.1563,-1.6005151,125.77959,-1.6005151,125.77959
6645975065.4603,-1.6028961,125.56933,-1.6028961,125.56933
6646000805.7643,-1.6038989,125.41588,-1.6038989,125.41588
6646026546.0683,-1.5924633,125.25209,-1.5924633,125.25209
6646052286.3723,-1.584078,125.10655,-1.584078,125.10655
6646078026.6763,-1.5937823,124.81846,-1.5937823,124.81846
6646103766.9803,-1.5922104,124.67878,-1.5922104,124.67878
6646129507.2843,-1.5869391,124.56165,-1.5869391,124.56165
6646155247.5883,-1.5879165,124.35265,-1.5879165,124.35265
6646180987.8923,-1.5932693,124.07848,-1.5932693,124.07848
6646206728.1963,-1.5868843,123.96719,-1.5868843,123.96719
6646232468.5003,-1.5886927,123.7534,-1.5886927,123.7534
6646258208.8043,-1.5837429,123.5923,-1.5837429,123.5923
6646283949.1083,-1.5747803,123.3688,-1.5747803,123.3688
6646309689.4123,-1.5792791,123.22605,-1.5792791,123.22605
6646335429.7163,-1.5695491,123.02966,-1.5695491,123.02966
6646361170.0203,-1.5764681,122.84692,-1.5764681,122.84692
6646386910.3243,-1.5781665,122.66047,-1.5781665,122.66047
6646412650.6284,-1.5782212,122.48121,-1.5782212,122.48121
6646438390.9324,-1.5855914,122.24966,-1.5855914,122.24966
6646464131.2364,-1.5791032,122.07062,-1.5791032,122.07062
6646489871.5404,-1.5742451,121.93423,-1.5742451,121.93423
6646515611.8444,-1.577878,121.73077,-1.577878,121.73077
6646541352.1484,-1.577257,121.60403,-1.577257,121.60403
6646567092.4524,-1.5777574,121.36237,-1.5777574,121.36237
6646592832.7564,-1.5696049,121.22882,-1.5696049,121.22882
6646618573.0604,-1.570555,121.04305,-1.570555,121.04305
6646644313.3644,-1.5788959,120.85424,-1.5788959,120.85424
6646670053.6684,-1.5707992,120.73183,-1.5707992,120.73183
6646695793.9724,-1.5649425,120.46706,-1.5649425,120.46706
6646721534.2764,-1.565906,120.27984,-1.565906,120.27984
6646747274.5804,-1.5588546,120.11569,-1.5588546,120.11569
6646773014.8844,-1.5567709,119.9371,-1.5567709,119.9371
6646798755.1884,-1.5676899,119.77857,-1.5676899,119.77857
6646824495.4924,-1.5627787,119.56913,-1.5627787,119.56913
6646850235.7964,-1.5675087,119.43139,-1.5675087,119.43139
6646875976.1004,-1.5550268,119.18954,-1.5550268,119.18954
6646901716.4045,-1.5511491,119.07049,-1.5511491,119.07049
6646927456.7085,-1.5609614,118.84341,-1.5609614,118.84341
6646953197.0125,-1.5600022,118.6529,-1.5600022,118.6529
6646978937.3165,-1.5548642,118.5112,-1.5548642,118.5112
6647004677.6205,-1.5555756,118.36616,-1.5555756,118.36616
6647030417.9245,-1.5535703,118.17395,-1.5535703,118.17395
6647056158.2285,-1.5517604,118.0118,-1.5517604,118.0118
6647081898.5325,-1.5506438,117.7719,-1.5506438,117.7719
6647107638.8365,-1.5513053,117.6034,-1.5513053,117.6034
6647133379.1405,-1.5549453,117.46592,-1.5549453,117.46592
6647159119.4445,-1.5500973,117.22189,-1.5500973,117.22189
6647184859.7485,-1.5453982,117.11265,-1.5453982,117.11265
6647210600.0525,-1.5551512,116.9418,-1.5551512,116.9418
6647236340.3565,-1.5505949,116.7633,-1.5505949,116.7633
6647262080.6605,-1.5352454,116.61058,-1.5352454,116.61058
6647287820.9645,-1.5367637,116.39641,-1.5367637,116.39641
6647313561.2685,-1.5417684,116.28412,-1.5417684,116.28412
6647339301.5725,-1.5299809,116.097,-1.5299809,116.097
6647365041.8765,-1.5322824,115.93563,-1.5322824,115.93563
6647390782.1806,-1.5359378,115.75571,-1.5359378,115.75571
6647416522.4846,-1.5301524,115.57944,-1.5301524,115.57944
6647442262.7886,-1.5261418,115.4296,-1.5261418,115.4296
6647468003.0926,-1.5312753,115.22857,-1.5312753,115.22857
6647493743.3966,-1.5225331,115.15562,-1.5225331,115.15562
6647519483.7006,-1.5238951,114.90391,-1.5238951,114.90391
6647545224.0046,-1.5261381,114.75255,-1.5261381,114.75255
6647570964.3086,-1.5198108,114.56838,-1.5198108,114.56838
6647596704.6126,-1.5268514,114.35836,-1.5268514,114.35836
6647622444.9166,-1.5143213,114.18172,-1.5143213,114.18172
6647648185.2206,-1.5184292,114.04559,-1.5184292,114.04559
6647673925.5246,-1.5186021,113.85374,-1.5186021,113.85374
6647699665.8286,-1.5171804,113.70564,-1.5171804,113.70564
6647725406.1326,-1.5060042,113.56579,-1.5060042,113.56579
6647751146.4366,-1.510872,113.36794,-1.510872,113.36794
6647776886.7406,-1.5095948,113.2082,-1.5095948,113.2082
6647802627.0446,-1.4988832,113.02133,-1.4988832,113.02133
6647828367.3486,-1.5074903,112.84539,-1.5074903,112.84539
6647854107.6526,-1.5061547,112.63321,-1.5061547,112.63321
6647879847.9567,-1.4943947,112.51331,-1.4943947,112.51331
6647905588.2607,-1.5023779,112.36122,-1.5023779,112.36122
6647931328.5647,-1.4954685,112.20589,-1.4954685,112.20589
6647957068.8687,-1.498253,111.97945,-1.498253,111.97945
6647982809.1727,-1.5006616,111.86942,-1.5006616,111.86942
6648008549.4767,-1.4892936,111.63161,-1.4892936,111.63161
6648034289.7807,-1.494361,111.50417,-1.494361,111.50417
6648060030.0847,-1.4941938,111.32918,-1.4941938,111.32918
6648085770.3887,-1.4862599,111.15771,-1.4862599,111.15771
6648111510.6927,-1.4913732,111.01273,-1.4913732,111.01273
6648137250.9967,-1.5056334,110.7695,-1.5056334,110.7695
